vifoodrec_food_id,name_vi,reason,detail
2354,Nước Chấm Nem Nướng,unparsed_main_ingredient,Gạo nếp 1/2 Chén; Tương đậu nành 3 muỗnguỗng canh; Dầu điều 1 muỗnguỗng canh
2355,Chả Cá Kho Tiêu,unparsed_main_ingredient,Nước màu 1 muỗnguỗng canh
2356,Bí Đỏ Xào Tỏi,unparsed_main_ingredient,Nước 300 muỗngl
2357,Thịt Lợn Kho Trứng Cút,unparsed_main_ingredient,Trứng cút 20 Quả; Nước màu 1 muỗnguỗng canh
2358,Mực Xào Cần Tây,unparsed_main_ingredient,Dưa leo 1 Trái; Cà chua 1 Trái; Gừng 1 muỗngiếng; Sa tế 2 muỗnguỗng cà phê
2359,Đậu Phộng Rang Muối Giòn,low_food_id_cover,cover=0.00 thieu: Đậu phộng
2360,Bánh Tẻ,unparsed_main_ingredient,Nấm mèo 10 Cái; Nấm hương 10 Cái; Lá dong 40 Cái
2361,4 Cách Chế Biến Xúc Xích Vị Tiêu,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2362,Lẩu Gà Ớt Hiểm,unparsed_main_ingredient,Gà ta 1/2 Con; Nước dừa tươi 600 muỗngl; Hắc xì dầu 1 muỗnguỗng canh
2363,Lẩu Gà Lá Chanh,unparsed_main_ingredient,Nước cốt me 3 muỗnguỗng canh
2364,Bánh Trung Thu Ngũ Sắc,unparsed_main_ingredient,Nước đường 250 muỗngl; Bột vani Vianco 1 Ống; Bột sả Vianco 1/2 muỗnguỗng cà phê; Bột tỏi Vianco 1/2 muỗnguỗng cà phê
2365,Bắp Bò Ngâm Nước Mắm Chua Ngọt,unparsed_main_ingredient,Hoa hồi 1 Cái
2366,Cánh Gà Chiên Nước Mắm,unparsed_main_ingredient,Mật ong 30 muỗngl
2367,Thịt Rang Cháy Cạnh,low_food_id_cover,"cover=0.11 thieu: Thịt ba chỉ, Ớt sừng, Hành tím"
2368,Tôm Chiên Sa Tế,low_food_id_cover,"cover=0.07 thieu: Tôm tươi, Sa tế tôm, Tỏi băm"
2369,Cá Ngừ Kho Với Nước Dừa,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2370,Bánh Xu Xê,unparsed_main_ingredient,Dừa nạo 1/2 Trái; Nước lá dứa 3 muỗnguỗng canh; Vani 1 Gói
2371,Gỏi Gà Xé Phay,unparsed_main_ingredient,Gà 1 Con; Gạo tẻ 1/2 Chén
2372,Bắp Cải Xào Trứng,unparsed_main_ingredient,Bắp cải 1 Bó; Trứng vịt 2 Quả
2373,Bánh Phở,unparsed_main_ingredient,Dầu đậu phộng 2 muỗnguỗng canh
2374,Bò Né,low_food_id_cover,cover=0.00 thieu: Thịt bò
2375,Súp Tôm Cho Bé,unparsed_main_ingredient,Bột bắp 1 muỗnguỗng canh; Trứng gà 1 Quả
2376,Cháo Cá Hồi Bí Đỏ Cho Bé,unparsed_main_ingredient,Gạo tẻ 1 Chén; Gừng 2 Lát
2377,Rạm Rang Lá Lốt,low_food_id_cover,cover=0.33 thieu: Rạm
2378,Cá Diêu Hồng Chiên Muối Tỏi,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2379,Tôm Tái Chanh,unparsed_main_ingredient,Rau răm 1 Nắm; Húng lũi 10 Cây
2380,Gà Ác Hầm Thuốc Bắc,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2381,Cơm Chiên Bò Bulgogi,unparsed_main_ingredient,Bột bắp 1 muỗnguỗng cà phê
2382,Bột Nêm Chay Từ Rong Biển Và Nấm,low_food_id_cover,cover=0.69 thieu: Rong biển
2383,Khô Gà Xé Lá Chanh,unparsed_main_ingredient,Gừng 3 Lát; Lá chanh 1 Lá
2384,Sườn Nướng Cay,unparsed_main_ingredient,Tương cà 30 muỗngl; Dầu điều 50 muỗngl; Dầu ớt 30 muỗngl; Húng quế 50 Lá
2385,Mướp Hương Xào Thịt Bò,unparsed_main_ingredient,Rượu trắng 1 muỗnguỗng cà phê; Bột bắp 1 muỗnguỗng cà phê
2386,Sữa Đậu Đen Lá Dứa,unparsed_main_ingredient,Lá dứa 7 Cọng; Sữa đặc 1 muỗnguỗng canh; Nước 2.50 Lít
2387,Bơ Dầm Sữa,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2388,Bồ Câu Xào Rau Răm,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2389,Sườn Non Ram Mặn,unparsed_main_ingredient,Nước màu 1 muỗnguỗng cà phê
2390,Cá Trắm Kho Dưa Cải Chua,unparsed_main_ingredient,Cá trắm 1 Con
2391,Tré Trộn Nem Chả,unparsed_main_ingredient,Tré 5 Cái; Chả heo 2 Cái; Chả bò 2 Cái; Nem 2 Cái
2392,Củ Cải Chua Ngọt Hấp Dẫn,unparsed_main_ingredient,Củ cải trắng 1/2 Củ
2393,Bánh Xếp Chiên,unparsed_main_ingredient,Củ sắn 2 Củ
2394,Rau Má Đậu Xanh,unparsed_main_ingredient,Sữa đặc 200 muỗngl
2395,Bún Quậy Phú Quốc,unparsed_main_ingredient,Sả 1 Cây; Nước dùng gà 2 Lít
2396,Cá Hường Chiên Xả Ớt,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2397,Bánh Mì Chảo Sườn Kho Ốp La,unparsed_main_ingredient,Trứng gà 9 Quả; Nước dừa 300 muỗngl
2398,Củ Hũ Dừa Xào Tôm,low_food_id_cover,"cover=0.14 thieu: Củ hũ dừa, Tôm tươi, Ngò gai"
2399,Sườn Rim Dầu Hào Maggi,unparsed_main_ingredient,Nước màu 30 muỗngl
2400,Phở Bò Tái Bò Viên,unparsed_main_ingredient,Nước cốt phở Vianco 150 muỗngl; Nước 1 Lít
2401,Bún Măng Bò,unparsed_main_ingredient,Trứng gà 4 Quả; Nước hầm xương 800 muỗngl; Nước dừa 400 muỗngl
2402,Cơm Rang Dưa Bò,unparsed_main_ingredient,Trứng gà 1 Quả
2403,Bánh Khoai Mì Nướng Than,unparsed_main_ingredient,Sữa đặc 30 muỗngl; Nước cốt dừa 30 muỗngl
2404,Bún Cua Đồng,unparsed_main_ingredient,Nước lọc 4 Lít; Cà chua 3 Trái; Trứng gà 1 Quả; Mắm tôm 1 muỗnguỗng cà phê
2405,Sinh Tố Chuối Sữa Tươi,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2406,Bún Suông,unparsed_main_ingredient,Dầu điều 2 muỗnguỗng canh; Tương đen 2 muỗnguỗng canh; Nước cốt me 2 muỗnguỗng canh
2407,Bún Thịt Xào,unparsed_main_ingredient,Sả 3 Cây; Dưa leo 3 Trái; Nước cốt chanh 1 Quả; Nước 3 muỗnguỗng canh
2408,Mì Trộn Đơn Giản,unparsed_main_ingredient,Dầu cải 4 muỗnguỗng cà phê
2409,Sữa Bí Đỏ,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2410,Trứng Cút Chiên Xù,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2411,Cơm Gà Chính Gốc Hội An,unparsed_main_ingredient,Thịt gà 1 Con; Bột nghệ 1 muỗnguỗng canh; Trái tắc 3 Trái; Dầu điều 1 muỗnguỗng canh
2412,Gỏi Dưa Leo Giòn Mát,unparsed_main_ingredient,Dưa leo 3 Trái; Cà rốt 1 Củ; Nước cốt chanh 1 muỗnguỗng canh; Húng quế 1 Cây
2413,Chè Đậu Xanh Bột Khoai,low_food_id_cover,cover=0.77 thieu: Bột khoai
2414,Trân Châu Đen,low_food_id_cover,"cover=0.11 thieu: Bột năng, Bột cacao, Bột gạo"
2415,Bún Gạo Chiên Giòn,unparsed_main_ingredient,Nấm mèo 5 Cái; Trứng gà 2 Quả
2416,Gà Nướng Bằng Nồi Cơm Điện,unparsed_main_ingredient,Gừng 1 muỗngiếng; Mật ong 1 muỗnguỗng canh
2417,Bánh Đúc Nóng,low_food_id_cover,"cover=0.13 thieu: Bột gạo, Thịt băm, Hành tím băm, Nấm mèo, Ớt băm"
2418,Chè Hạt Sen Nhãn Nhục Táo Đỏ,low_food_id_cover,"cover=0.50 thieu: Táo tàu, Đường phèn"
2419,Cháo Hạt Sen Thịt Bằm,low_food_id_cover,"cover=0.55 thieu: Sườn heo, Thịt heo bằm"
2420,Cá Kho Măng Đậm Đà,unparsed_main_ingredient,Rau răm 1/4 Nắm; Thì là 1 Cây
2421,Bò Sốt Vang,unparsed_main_ingredient,Sốt cà chua 1 Hộp; Cà chua 1 Trái; Rượu vang 20 muỗngl; Bột năng 2 muỗnguỗng cà phê
2422,Sữa Gạo Lứt,unparsed_main_ingredient,Sữa tươi không đường 500 muỗngl; Bột quế 1/3 muỗnguỗng cà phê
2423,Cá Hấp Miến Cuốn Bánh Tráng,unparsed_main_ingredient,Cá diêu hồng 1 Con
2424,Rau Câu Sơn Thủy,unparsed_main_ingredient,Nước cốt dừa 100 muỗngl; Nước cốt lá dứa 50 muỗngl; Cà phê đen 50 muỗngl
2425,Mì Quảng Vịt Phan Thiết,unparsed_main_ingredient,Nước hầm xương 600 muỗngl; Dầu điều 4 muỗnguỗng canh
2426,Bánh Canh Cua Bột Gạo,unparsed_main_ingredient,Nước hầm xương 1.20 Lít; Dầu điều 2 muỗnguỗng canh
2427,Bò Lúc Lắc Nhanh Gọn,unparsed_main_ingredient,Bột bắp 1 muỗnguỗng cà phê
2428,Bún Xì Dầu,unparsed_main_ingredient,Dưa leo 2 Trái
2429,Thịt Kho Tôm Trứng Cút,unparsed_main_ingredient,Trứng cút 15 Quả
2430,Lưỡi Heo Xốt Tiêu Đen,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2431,Cá Nục Kho Măng Tươi,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2432,Kho Quẹt Chấm Rau Củ,low_food_id_cover,"cover=0.44 thieu: Thịt ba chỉ, Tôm khô, Hành tím, Ớt, Tiêu sọ"
2433,Sườn Non Chiên Sả Ớt,unparsed_main_ingredient,Sả 5 Cây
2434,Chè Khoai Dẻo,unparsed_main_ingredient,Khoai môn 2 Củ; Khoai lang 2 Củ; Bột nếp 2 Chén; Nước cốt dừa 200 muỗngl
2435,Thịt Ba Chỉ Heo Chiên Giòn,unparsed_main_ingredient,Sả 2 Củ; Gừng 2 Lát
2436,Nui Chiên Giòn Sốt Bơ Tỏi Cay,unparsed_main_ingredient,Sa tế 1/2 muỗnguỗng cà phê
2437,Vịt Rang Sả,unparsed_main_ingredient,Sả 5 Cây; Gừng 1 Củ; Rượu trắng 100 muỗngl
2438,Miến Trộn Thịt Gà,unparsed_main_ingredient,Thịt gà 1/2 Con; Nước dùng gà 2 muỗnguỗng canh; Nước cốt chanh 1 muỗnguỗng canh
2439,Vịt Nấu Chao Đỏ,unparsed_main_ingredient,Chao 8 muỗngiếng; Khoai môn 1 Củ; Dừa 1 Trái; Dầu điều 1 muỗnguỗng canh
2440,Cá Chép Om Dưa Chua,unparsed_main_ingredient,Cá chép 1 Con; Cà chua 2 Trái; Nước dùng gà 500 muỗngl
2441,Bún Nem Chuẩn Kiểu Hà Nội,unparsed_main_ingredient,Cà rốt 2 Củ; Su hào 1/2 Củ; Đu đủ 1/4 Trái; Trứng gà 4 Quả
2442,Nước Chấm Ốc,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2443,Bánh Bao Chiên,unparsed_main_ingredient,Sữa tươi 200 muỗngl; Lạp xưởng 1 Cây; Nấm mèo 2 Cái; Nấm hương 2 Cái
2444,Đậu Hũ Nhồi Thịt Sốt Cà,unparsed_main_ingredient,Đậu hũ chiên 10 muỗngiếng; Miến 1 Lọ; Cà chua 2 Trái; Sốt cà chua 1/4 Hộp
2445,Bún Bò Nam Bộ,unparsed_main_ingredient,Bột chanh Maggi 1 muỗnguỗng canh
2446,Thịt Bò Xào Dưa Cải Chua,unparsed_main_ingredient,Dưa cải chua 2 Bắp
2447,Bò Bít Tết Dầu Hào Maggi,low_food_id_cover,cover=0.44 thieu: Thịt bò phi lê
2448,Milo Đá Bào,unparsed_main_ingredient,Sữa tươi không đường 200 muỗngl; Cam 1 Trái; Kem Vani 2 Viên
2449,Làm Bánh Bò Nướng,unparsed_main_ingredient,Vani 1 Ống
2450,Chả Giò Hải Sản Sốt Mayonnaise,unparsed_main_ingredient,Trứng gà 3 Quả; Bánh tráng bía 1 Gói; Sốt Mayonnaise 3 muỗnguỗng canh; Cà rốt 1 Củ
2451,Trứng Chiên Lá Mơ,unparsed_main_ingredient,Trứng gà 3 Quả
2452,Bún Bò Huế Giò Nạm,unparsed_main_ingredient,Móng giò heo 1 Cái; Sả 10 Cây
2453,Bắp Xào Tép Khô,unparsed_main_ingredient,Bơ 1 muỗnguỗng canh
2454,Bánh Mì Dân Tổ,unparsed_main_ingredient,Bánh mì 6 Ổ; Trứng gà 4 Quả; Xúc xích heo 4 Cây; Lạp xưởng 1 Cây
2455,Đậu Hũ Chiên Sốt Cà Chua Béo Thơm,unparsed_main_ingredient,Cà chua 5 Trái; Sốt cà chua 15 muỗngl
2456,Thịt Xiên Nướng Rau Củ,unparsed_main_ingredient,Mật ong 1 muỗnguỗng canh; Sả 1 Cây; Sa tế 2 muỗnguỗng canh
2457,Chả Cá Bọc Trứng Muối,unparsed_main_ingredient,Lòng đỏ trứng muối 10 Quả; Nước cốt me 200 muỗngl; Tương cà 2 muỗnguỗng canh
2458,Hột Vịt Lộn Xào Me Đơn Giản,unparsed_main_ingredient,Trứng vịt lộn 2 Quả; Nước cốt me 3 muỗnguỗng canh
2459,Tự Làm Chà Bông Cá Hồi Tại Nhà,unparsed_main_ingredient,Sữa tươi không đường 100 muỗngl; Sả 1 Củ; Rượu trắng 2 muỗnguỗng canh
2460,Đậu Hũ Nhồi Thịt Sốt Cà Chua Đơn Giản,unparsed_main_ingredient,Đậu hũ chiên 2 muỗngiếng; Cà chua 2 Trái
2461,Gà Hấp Muối Sả,unparsed_main_ingredient,Gà 1 Con; Lá chanh 10 Lá; Lá chanh 5 Lá
2462,Tự Làm Tắc Xí Muội Tại Nhà,low_food_id_cover,cover=0.38 thieu: Trái tắc
2463,Thịt Dê Xào Sả Ớt,unparsed_main_ingredient,Sả 2 Cây
2464,Thịt Heo Cuộn Lá Lốt Chiên,unparsed_main_ingredient,Trứng gà 1 Quả
2465,Bắp Xào Mỡ Hành,low_food_id_cover,cover=0.33 thieu: Bắp hột
2466,Vú Sữa Heo Nướng Sa Tế,unparsed_main_ingredient,Sa tế 2 muỗnguỗng canh; Mật ong 2 muỗnguỗng cà phê; Dầu điều 2 muỗnguỗng cà phê
2467,Bánh Canh Ghẹ,unparsed_main_ingredient,Ghẹ 2 Con; Dầu điều 2 muỗnguỗng canh; Nước cốt dừa 50 muỗngl
2468,Nước Cốt Dừa,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2469,Mắm Nêm Chuẩn Vị Miền Nam,unparsed_main_ingredient,Thơm 1 muỗnguỗng canh; Nước ép thơm 40 muỗngl; Sả băm 1/2 muỗnguỗng canh
2470,Ốc Bươu Nướng Tiêu Xanh,unparsed_main_ingredient,Gừng 1 Củ; Sả 3 Cây
2471,Canh Cà Bung Đơn Giản,unparsed_main_ingredient,Cà tím 1 Trái; Đậu hũ non 5 muỗngiếng; Cà chua 1 Trái; Tai chua 2 muỗngiếng
2472,Mực Chiên Giòn,unparsed_main_ingredient,Trứng gà 2 Quả
2473,Kem Phô Mai - Milk Foam,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2474,Chè Sương Sa Hột Lựu Đơn Giản,unparsed_main_ingredient,Bột sương sáo 1 Gói; Bột rau câu dẻo 1 Gói; Lá dứa 3 Lá; Vani 1 Ống
2475,Bánh Tráng Nướng,unparsed_main_ingredient,Bánh tráng 10 muỗngiếng; Sa tế 2 muỗnguỗng canh; Trứng cút 10 Quả; Phô mai 2 muỗngiếng
2477,Xôi Gà,low_food_id_cover,cover=0.45 thieu: Đùi gà
2478,Gà Rán Bóng Đêm,unparsed_main_ingredient,Bột nêm knorr 3 muỗnguỗng cà phê; Gừng băm 2 muỗnguỗng cà phê; Trứng gà 2 Quả; Sữa tươi 80 muỗngl
2479,Cá Diêu Hồng Chưng Nước Tương,unparsed_main_ingredient,Cá diêu hồng 1 Con; Rượu trắng 2 muỗnguỗng canh; Bột chanh Maggi 1 muỗnguỗng canh
2480,Canh Chua Tôm Nấu Thơm,unparsed_main_ingredient,Thơm 1/2 Trái; Cà chua 3 Trái
2481,Ốc Nhồi Hấp Sả,unparsed_main_ingredient,Sả 5 Cây; Gừng 1 Củ; Lá chanh 1 Lá
2482,Bánh Flan Bằng Lò Vi Sóng,unparsed_main_ingredient,Sữa tươi không đường 300 muỗngl; Trứng gà 2 Quả; Sữa đặc 100 muỗngl
2483,Há Cảo Nhân Tôm Thịt,unparsed_main_ingredient,Củ năng 5 Củ
2484,Canh Bí Đỏ Thịt Bằm,low_food_id_cover,"cover=0.72 thieu: Thịt băm, Cần tàu"
2485,Ba Rọi Chiên Sả Ớt,unparsed_main_ingredient,Sả 1 Cây
2486,Bánh Mì Bằng Nồi Cơm Điện,unparsed_main_ingredient,Sữa tươi không đường 150 muỗngl; Trứng gà 1 Quả
2487,Bánh Bò Nướng Bằng Nồi Cơm Điện,unparsed_main_ingredient,Cơm rượu 50 muỗngl; Nước dừa tươi 150 muỗngl; Nước cốt dừa 200 muỗngl
2488,Bánh Bò,unparsed_main_ingredient,Nước cốt dừa 300 muỗngl; Kem whipping 100 muỗngl; Vani 5 muỗngl; Nước lá dứa 2 muỗnguỗng cà phê
2489,Chè Khoai Môn Nước Cốt Dừa,unparsed_main_ingredient,Lá dứa 10 Lá; Bột năng 1 muỗnguỗng canh; Nước 1/2 Chén
2490,Cá Hồi Chiên Áp Chảo,unparsed_main_ingredient,Dầu olive 2 muỗnguỗng canh
2492,Cá Thu Kho Nước Tương,unparsed_main_ingredient,Nước màu 1 muỗnguỗng canh
2493,Mì Lòng Bò Hong Kong,unparsed_main_ingredient,Rượu trắng 100 muỗngl; Hoa hồi 3 Cái; Thanh quế 1 muỗngiếng; Thảo quả 1 Trái
2494,Mắm Tép Chưng Thịt,unparsed_main_ingredient,Sả 2 Cây; Mắm tép 3 muỗnguỗng canh
2495,Cà Pháo Muối Chua Ngọt,unparsed_main_ingredient,Củ riềng 1 Củ; Gừng 1 Củ
2496,Bánh Da Lợn,unparsed_main_ingredient,Nước lá dứa 350 muỗngl; Nước cốt dừa 200 muỗngl
2497,Nước Táo Đỏ Giải Nhiệt,unparsed_main_ingredient,Nước 1.50 Lít
2498,Nước Chấm Chao,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2499,Thịt Ba Chỉ Lắc Sả Tắc,unparsed_main_ingredient,Trái tắc 5 Trái; Sả 3 Cây
2500,Nấm Đùi Gà Xào Tỏi,low_food_id_cover,cover=0.00 thieu: Nấm đùi gà
2501,Bánh Bột Lọc Trần Nhân Tôm,low_food_id_cover,"cover=0.12 thieu: Bột năng, Tôm tươi"
2502,Tôm Rang Mặn Ngọt Ngon Cơm,low_food_id_cover,cover=0.00 thieu: Tôm tươi
2503,Heo Quay Kho Cải Chua Ngon Cơm,unparsed_main_ingredient,Dưa cải chua 2 Bó; Nước dừa 300 muỗngl
2505,Thịt Bò Kho Sả,unparsed_main_ingredient,Sả 1 Củ; Gừng 2 Lát; Bột ngũ vị hương 1/2 muỗnguỗng cà phê
2506,Mì Tươi Trộn Sốt Bò Bằm,unparsed_main_ingredient,Xốt nêm thịt heo Knorr 1 muỗnguỗng canh; Sa tế 2 muỗnguỗng cà phê
2507,Rượu Trái Cây,unparsed_main_ingredient,Rượu Vodka 100 muỗngl
2508,Lòng Heo Nướng,unparsed_main_ingredient,Sả 3 Cây; N/A
2509,Mực Dồn Thịt Rim Kẹo,unparsed_main_ingredient,Đầu hành 6 Cái; Nước 2 muỗnguỗng canh
2510,Gà Nướng Xôi Đậu Biếc,unparsed_main_ingredient,Nước cốt dừa 200 muỗngl; Mật ong 2 muỗnguỗng canh
2511,Mì Ramen Thịt Heo,unparsed_main_ingredient,Nước dùng lẩu Nhật Yosenabe Barona 1/3 Gói
2512,Mì Soba Hải Sản,unparsed_main_ingredient,Nước dùng lẩu Nhật Yosenabe Barona 1/3 Gói
2513,Mì Udon Bò Áp Chảo,unparsed_main_ingredient,Nước dùng lẩu Nhật Yosenabe Barona 1/3 Gói
2514,Nem Nướng Thơm Ngon,unparsed_main_ingredient,Bột nở baking powder 1/2 muỗnguỗng cà phê
2515,Gỏi Bò Bóp Thấu Siêu Ngon,unparsed_main_ingredient,Chuối chát 2 Trái; Khế 2 Trái; Thơm 1/2 Trái; Húng quế 1 Cây
2516,Khoai Mì Nấu Nước Cốt Dừa,unparsed_main_ingredient,Nước cốt dừa 1 Lon; Lá dứa 5 Lá; Nước dừa 1 Lít
2517,Sâm Bí Đao Giải Nhiệt,low_food_id_cover,"cover=0.00 thieu: Bí đao, Thục địa, Đường phèn, Lá dứa"
2518,Cơm Xay Tôm Rim Cho Bé,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2519,Canh Khổ Qua Nhồi Thịt,unparsed_main_ingredient,Khổ qua 3 Trái
2520,Sườn Cốt Lết Rim Nước Tương Maggi,low_food_id_cover,"cover=0.09 thieu: Sườn cốt lết, Sả, Tiêu sọ"
2521,Chân Gà Hấp Bia,unparsed_main_ingredient,Chân gà 9 Cái; Bia 500 muỗngl; Rượu vang 1 muỗnguỗng canh; Sốt BBQ 1/2 muỗnguỗng canh
2522,Bia Úp Ngược,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2523,Canh Cá Nấu Măng Chua,unparsed_main_ingredient,Mắm tôm 1 muỗnguỗng cà phê
2524,Sinh Tố Sữa Thanh Long,unparsed_main_ingredient,Thanh long 2 Trái; Sữa đặc 2 muỗnguỗng canh
2525,Nấm Đùi Gà Xào Thịt Bò,unparsed_main_ingredient,Nấm đùi gà 3 Cái
2526,Tự Làm Nước Ép Lựu,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2527,Cháo Bắp Thịt Heo Cho Bé,unparsed_main_ingredient,Bắp Mỹ 1 Trái; Dầu olive 5 muỗngl
2528,Bánh Đúc Lá Dứa Nước Cốt Dừa,unparsed_main_ingredient,Nước cốt dừa 450 muỗngl; Nước cốt dừa 250 muỗngl; Bột năng 1 muỗnguỗng cà phê; Lá dứa 2 Lá
2529,Ốc Hương Rang Muối Tôm,low_food_id_cover,"cover=0.11 thieu: Ốc hương, Sả"
2530,Đậu Hũ Hải Sản Nướng Giấy Bạc,unparsed_main_ingredient,Đậu hũ non 2 Cây; Tương cà 6 muỗnguỗng canh
2531,Bánh Lọt Lá Dứa Nước Dừa,unparsed_main_ingredient,Nước 250 muỗngl; Nước lá dứa 300 muỗngl; Nước cốt dừa 400 muỗngl; Lá dứa 2 Lá
2532,Sốt Mè Rang,no_metric_qty,khong co nguyen lieu nao ghi don vi g/kg/ml/l parse duoc
2533,Chả Lụa Cho Tết,unparsed_main_ingredient,Bột năng 1 muỗnguỗng cà phê; Bột nở baking powder 1/4 muỗnguỗng cà phê
2534,Giò Thủ Ngày Tết Cổ Truyền,unparsed_main_ingredient,Hạt tiêu 1 muỗnguỗng cà phê
2535,Thịt Kho Tàu Kiểu Miền Nam,unparsed_main_ingredient,Trứng gà 2 Quả; Nước dừa 600 muỗngl
2536,Khô Heo Xé Sợi Cho Ngày Tết,unparsed_main_ingredient,Sả 13 Cây; Gừng 1 Củ; Bột nghệ 2 muỗnguỗng canh; Bột ngũ vị hương 1/2 Bịch
2537,Thịt Kho Củ Kiệu,low_food_id_cover,"cover=0.02 thieu: Thịt heo, Củ kiệu, Tiêu xay"
2538,Chè Kho Cúng Tết,unparsed_main_ingredient,Lá dứa 2 Lá
2539,Thịt Kho Sữa Tươi Nước Dừa,unparsed_main_ingredient,Dừa xiêm 1 Trái; Trứng vịt 6 Quả; Sữa tươi không đường 300 muỗngl
2540,Thịt Nhồi Sả Lồng Đèn,unparsed_main_ingredient,Trứng gà 1 Quả; Cà rốt 1/2 Củ; Sả 6 Cây; Bột nêm knorr 1 muỗnguỗng cà phê
2541,Thịt Kho Nấm Hương,unparsed_main_ingredient,Trứng vịt 2 Quả; Nấm hương 5 Cái; Nước 50 muỗngl
2542,Thịt Kho Chả Quế,unparsed_main_ingredient,Nước dừa 100 muỗngl
2543,Chè Lam Cho Mâm Cúng Ngày Tết,low_food_id_cover,"cover=0.14 thieu: Bột nếp rang, Đậu phộng, Nước đường, Mạch nha"
2544,Thịt Kho Trứng Nước Dừa,unparsed_main_ingredient,Trứng vịt 5 Quả; Dừa 1 Trái
2545,Thịt Kho Xá Xị,unparsed_main_ingredient,Trứng vịt 6 Quả; Nước ngọt 1 Lon
2546,Thịt Gà Muối Cho Cả Nhà Đón Tết,unparsed_main_ingredient,Đùi gà 2 Cái; Nguyệt quế 3 Lá; Hoa hồi 3 Cái; Rượu trắng 30 muỗngl
2547,Tương Ớt Homemade Ngày Tết,unparsed_main_ingredient,Cà chua 3 Trái
2548,Bánh Tét Chữ Ngày Tết,unparsed_main_ingredient,Lá cẩm 50 Bó; Lá dứa 1 Bó; Nước cốt dừa 250 muỗngl
2550,Bánh Chưng Gấc Ngày Tết,unparsed_main_ingredient,Gấc 1 Trái; Lá dong 20 Lá
2551,Rau Củ Xào Chay Ngày Tết,unparsed_main_ingredient,Cà rốt 1 Củ
2552,Sữa Đặc Homemade Cooky,unparsed_main_ingredient,Sữa tươi không đường 250 muỗngl
2553,Miến Chân Gà Trứng Non,unparsed_main_ingredient,Nước dùng gà 1 Lít
2554,Khô Gà Lá Chanh Hấp Dẫn Ngày Tết,unparsed_main_ingredient,Ức gà 2 muỗngiếng; Củ nghệ 1 muỗnguỗng canh; Sả 1 Cây; Lá chanh 5 Lá
