dish_id,food_id,grams,note
FNDDS-2708236,167960,100,"Snacks, popcorn, cheese-flavor"
FNDDS-2708239,167552,100,"Snacks, popcorn, caramel-coated, without peanuts"
FNDDS-2708239,173468,0.8,"Salt, table"
FNDDS-2708240,173468,0.8,"Salt, table"
FNDDS-2708240,167551,100,"Snacks, popcorn, caramel-coated, with peanuts"
FNDDS-2708242,171029,6,"Oil, corn"
FNDDS-2708242,170254,94,"Snacks, tortilla chips, low fat, unsalted"
FNDDS-2708242,173468,1.5,"Salt, table"
FNDDS-2708243,171029,6,"Oil, corn"
FNDDS-2708243,170254,94,"Snacks, tortilla chips, low fat, unsalted"
FNDDS-2708243,173468,1.5,"Salt, table"
FNDDS-2708244,173468,0.6,"Salt, table"
FNDDS-2708244,171029,9,"Oil, corn"
FNDDS-2708244,170254,80,"Snacks, tortilla chips, low fat, unsalted"
FNDDS-2708244,169655,11,"Sugars, granulated"
FNDDS-2708245,167948,100,"Snacks, corn-based, extruded, onion-flavor"
FNDDS-2708246,173160,100,"Snacks, shrimp cracker"
FNDDS-2708247,167555,100,"Snacks, pretzels, hard, plain, salted"
FNDDS-2708248,167555,100,"Snacks, pretzels, hard, plain, salted"
FNDDS-2708249,167555,100,"Snacks, pretzels, hard, plain, salted"
FNDDS-2708250,170249,50,"Snacks, pretzels, hard, plain, made with enriched flour, unsalted"
FNDDS-2708250,167555,50,"Snacks, pretzels, hard, plain, salted"
FNDDS-2708251,170249,100,"Snacks, pretzels, hard, plain, made with enriched flour, unsalted"
FNDDS-2708254,174806,100,"Snacks, Pretzels, gluten- free made with cornstarch and potato flour"
FNDDS-2708256,167555,100,"Snacks, pretzels, hard, plain, salted"
FNDDS-2708256,173468,2.5,"Salt, table"
FNDDS-2708257,173468,3.7,"Salt, table"
FNDDS-2708257,167555,100,"Snacks, pretzels, hard, plain, salted"
FNDDS-2708258,174806,100,"Snacks, Pretzels, gluten- free made with cornstarch and potato flour"
FNDDS-2708258,173468,2.5,"Salt, table"
FNDDS-2708259,173156,100,"Snack, Pretzel, hard chocolate coated"
FNDDS-2708260,173156,100,"Snack, Pretzel, hard chocolate coated"
FNDDS-2708261,167571,100,"Candies, white chocolate"
FNDDS-2708261,170249,100,"Snacks, pretzels, hard, plain, made with enriched flour, unsalted"
FNDDS-2708261,169655,50,"Sugars, granulated"
FNDDS-2708261,173468,2,"Salt, table"
FNDDS-2708262,173468,2,"Salt, table"
FNDDS-2708262,170249,100,"Snacks, pretzels, hard, plain, made with enriched flour, unsalted"
FNDDS-2708262,167569,100,"Candies, confectioner's coating, yogurt"
FNDDS-2708262,169655,50,"Sugars, granulated"
FNDDS-2708263,167571,100,"Candies, white chocolate"
FNDDS-2708263,174806,100,"Snacks, Pretzels, gluten- free made with cornstarch and potato flour"
FNDDS-2708263,169655,50,"Sugars, granulated"
FNDDS-2708264,167964,100,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel"
FNDDS-2708265,167964,100,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel"
FNDDS-2708266,167555,100,"Snacks, pretzels, hard, plain, salted"
FNDDS-2708266,174266,50,"Peanut butter, smooth style, with salt (Includes foods for USDA's Food Distribution Program)"
FNDDS-2708266,173468,0.6,"Salt, table"
FNDDS-2708269,173412,1,"Butter oil, anhydrous"
FNDDS-2708269,173468,1.4,"Salt, table"
FNDDS-2708269,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708270,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708270,173412,1,"Butter oil, anhydrous"
FNDDS-2708271,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708271,173468,1.4,"Salt, table"
FNDDS-2708272,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708274,173468,1.8,"Salt, table"
FNDDS-2708274,171247,1,"Cheese, parmesan, grated"
FNDDS-2708274,173412,5,"Butter oil, anhydrous"
FNDDS-2708274,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708275,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708275,174575,10,"Pepperoni, beef and pork, sliced"
FNDDS-2708275,171244,15,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2708275,174586,10,"Sausage, Italian, pork, mild, cooked, pan-fried"
FNDDS-2708276,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708276,171244,15,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2708278,173468,1.4,"Salt, table"
FNDDS-2708278,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708279,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708281,171247,1,"Cheese, parmesan, grated"
FNDDS-2708281,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708281,173412,5,"Butter oil, anhydrous"
FNDDS-2708281,173468,1.8,"Salt, table"
FNDDS-2708282,174586,10,"Sausage, Italian, pork, mild, cooked, pan-fried"
FNDDS-2708282,174575,10,"Pepperoni, beef and pork, sliced"
FNDDS-2708282,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708282,171244,15,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2708283,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708283,171244,15,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2708284,174790,100,"Pretzels, soft, unsalted"
FNDDS-2708284,171244,15,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2708287,174806,35,"Snacks, Pretzels, gluten- free made with cornstarch and potato flour"
FNDDS-2708287,174100,65,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca"
FNDDS-2708289,171247,1,"Cheese, parmesan, grated"
FNDDS-2708289,173412,5,"Butter oil, anhydrous"
FNDDS-2708289,174806,35,"Snacks, Pretzels, gluten- free made with cornstarch and potato flour"
FNDDS-2708289,174100,65,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca"
FNDDS-2708292,173150,100,"Snacks, bagel chips, plain"
FNDDS-2708295,172771,100,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)"
FNDDS-2708296,173950,5,"Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)"
FNDDS-2708296,172771,95,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)"
FNDDS-2708297,167587,5,"Candies, milk chocolate"
FNDDS-2708297,172771,95,"Pancakes plain, frozen, ready-to-heat (includes buttermilk)"
FNDDS-2708311,174106,100,"Pancakes, gluten-free, frozen, ready-to-heat"
FNDDS-2708313,167517,100,"Waffle, buttermilk, frozen, ready-to-heat, toasted"
FNDDS-2708315,173950,5,"Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)"
FNDDS-2708315,167517,95,"Waffle, buttermilk, frozen, ready-to-heat, toasted"
FNDDS-2708316,167517,95,"Waffle, buttermilk, frozen, ready-to-heat, toasted"
FNDDS-2708316,167587,5,"Candies, milk chocolate"
FNDDS-2708318,174085,100,"Waffles, whole wheat, lowfat, frozen, ready-to-heat"
FNDDS-2708324,174085,100,"Waffles, whole wheat, lowfat, frozen, ready-to-heat"
FNDDS-2708330,174105,100,"Waffles, gluten-free, frozen, ready-to-heat"
FNDDS-2708334,172688,135,"Bread, whole-wheat, commercially prepared"
FNDDS-2708334,173647,20,"Beverages, water, tap, drinking"
FNDDS-2708334,171287,50,"Eggs, Grade A, Large, egg whole"
FNDDS-2708334,170872,70,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D"
FNDDS-2708339,172035,10,"Fast foods, french toast sticks"
FNDDS-2708340,173647,20,"Beverages, water, tap, drinking"
FNDDS-2708340,171287,50,"Eggs, Grade A, Large, egg whole"
FNDDS-2708340,172688,135,"Bread, whole-wheat, commercially prepared"
FNDDS-2708340,170872,70,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D"
FNDDS-2708343,168877,100,"Rice, white, long-grain, regular, raw, enriched"
FNDDS-2708343,173647,76.2,"Beverages, water, tap, drinking"
FNDDS-2708346,173468,1,"Salt, table"
FNDDS-2708346,169711,87,"Rice, white, glutinous, unenriched, cooked"
FNDDS-2708346,172429,98,"Peas, split, mature seeds, cooked, boiled, without salt"
FNDDS-2708348,169711,870,"Rice, white, glutinous, unenriched, cooked"
FNDDS-2708348,168914,70,"Rice noodles, cooked"
FNDDS-2708348,174275,52.5,"Flour, soy, defatted"
FNDDS-2708348,173468,15,"Salt, table"
FNDDS-2708348,173735,30,"Beans, black, mature seeds, cooked, boiled, without salt"
FNDDS-2708351,168904,100,"Macaroni, vegetable, enriched, cooked"
FNDDS-2708351,173468,0.24,"Salt, table"
FNDDS-2708352,169732,100,"Noodles, egg, enriched, cooked"
FNDDS-2708352,173468,0.6,"Salt, table"
FNDDS-2708353,168910,140,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)"
FNDDS-2708353,173468,0.75,"Salt, table"
FNDDS-2708354,169735,100,"Noodles, flat, crunchy, Chinese restaurant"
FNDDS-2708355,173647,76,"Beverages, water, tap, drinking"
FNDDS-2708355,174258,24,"Noodles, chinese, cellophane or long rice (mung beans), dehydrated"
FNDDS-2708356,168914,100,"Rice noodles, cooked"
FNDDS-2708356,173468,0.6,"Salt, table"
FNDDS-2708357,173468,0.6,"Salt, table"
FNDDS-2708357,169737,100,"Pasta, cooked, enriched, without added salt"
FNDDS-2708358,173468,0.6,"Salt, table"
FNDDS-2708358,168910,100,"Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)"
FNDDS-2708359,173265,100,"Pasta, gluten-free, corn and rice flour, cooked"
FNDDS-2708365,173647,240,"Beverages, water, tap, drinking"
FNDDS-2708365,171654,37,"Cereals, corn grits, white, regular and quick, enriched, dry"
FNDDS-2708365,173468,0.4,"Salt, table"
FNDDS-2708368,173468,0.4,"Salt, table"
FNDDS-2708368,171654,37,"Cereals, corn grits, white, regular and quick, enriched, dry"
FNDDS-2708368,173414,28,"Cheese, cheddar"
FNDDS-2708368,173647,240,"Beverages, water, tap, drinking"
FNDDS-2708370,173647,120,"Beverages, water, tap, drinking"
FNDDS-2708370,171656,28,"Cereals, QUAKER, corn grits, instant, plain, dry"
FNDDS-2708374,173647,240,"Beverages, water, tap, drinking"
FNDDS-2708374,173468,0.4,"Salt, table"
FNDDS-2708374,168867,37,"Cornmeal, degermed, enriched, yellow"
FNDDS-2708376,169696,57,"Corn flour, masa, unenriched, white"
FNDDS-2708376,169694,57,"Corn flour, masa, enriched, white"
FNDDS-2708376,173468,3,"Salt, table"
FNDDS-2708376,173647,948,"Beverages, water, tap, drinking"
FNDDS-2708377,173468,0.75,"Salt, table"
FNDDS-2708377,168871,174,"Millet, cooked"
FNDDS-2708378,173647,210,"Beverages, water, tap, drinking"
FNDDS-2708378,171255,30,"Cream, fluid, half and half"
FNDDS-2708378,173468,0.5,"Salt, table"
FNDDS-2708378,173904,40,"Cereals, oats, regular and quick, not fortified, dry"
FNDDS-2708379,173904,40,"Cereals, oats, regular and quick, not fortified, dry"
FNDDS-2708379,173468,1,"Salt, table"
FNDDS-2708379,171255,30,"Cream, fluid, half and half"
FNDDS-2708379,168833,25,"Sugars, brown"
FNDDS-2708379,173647,210,"Beverages, water, tap, drinking"
FNDDS-2708381,173468,0.4,"Salt, table"
FNDDS-2708381,173904,40,"Cereals, oats, regular and quick, not fortified, dry"
FNDDS-2708381,173647,240,"Beverages, water, tap, drinking"
FNDDS-2708387,171661,28,"Cereals, oats, instant, fortified, plain, dry"
FNDDS-2708387,173647,120,"Beverages, water, tap, drinking"
FNDDS-2708393,173647,120,"Beverages, water, tap, drinking"
FNDDS-2708393,173920,43,"Cereals, oats, instant, fortified, maple and brown sugar, dry"
FNDDS-2708395,171691,2,"Apples, dried, sulfured, uncooked"
FNDDS-2708395,173647,120,"Beverages, water, tap, drinking"
FNDDS-2708395,173920,41,"Cereals, oats, instant, fortified, maple and brown sugar, dry"
FNDDS-2708397,173647,120,"Beverages, water, tap, drinking"
FNDDS-2708397,171661,15,"Cereals, oats, instant, fortified, plain, dry"
FNDDS-2708397,173920,20,"Cereals, oats, instant, fortified, maple and brown sugar, dry"
FNDDS-2708398,173647,240,"Beverages, water, tap, drinking"
FNDDS-2708398,172972,40,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, dry"
FNDDS-2708398,173468,0.4,"Salt, table"
FNDDS-2708400,168917,185,"Quinoa, cooked"
FNDDS-2708400,173468,0.75,"Salt, table"
FNDDS-2708403,173468,1,"Salt, table"
FNDDS-2708403,168878,158,"Rice, white, long-grain, regular, enriched, cooked"
FNDDS-2708405,173410,4.667,"Butter, stick, salted"
FNDDS-2708405,173468,1.002,"Salt, table"
FNDDS-2708405,168878,158,"Rice, white, long-grain, regular, enriched, cooked"
FNDDS-2708408,168878,158,"Rice, white, long-grain, regular, enriched, cooked"
FNDDS-2708408,173468,1.002,"Salt, table"
FNDDS-2708415,173468,0.4,"Salt, table"
FNDDS-2708415,173647,240,"Beverages, water, tap, drinking"
FNDDS-2708415,173900,45,"Cereals, CREAM OF RICE, dry"
FNDDS-2708417,169640,10,Honey
FNDDS-2708417,173468,1.5,"Salt, table"
FNDDS-2708417,168878,158,"Rice, white, long-grain, regular, enriched, cooked"
FNDDS-2708418,173647,70,"Beverages, water, tap, drinking"
FNDDS-2708418,168878,30,"Rice, white, long-grain, regular, enriched, cooked"
FNDDS-2708418,173468,0.6,"Salt, table"
FNDDS-2708419,168956,141.75,"Yellow rice with seasoning, dry packet mix, unprepared"
FNDDS-2708419,173647,474,"Beverages, water, tap, drinking"
FNDDS-2708420,173647,474,"Beverages, water, tap, drinking"
FNDDS-2708420,168956,141.75,"Yellow rice with seasoning, dry packet mix, unprepared"
FNDDS-2708422,173468,1.002,"Salt, table"
FNDDS-2708422,169711,174,"Rice, white, glutinous, unenriched, cooked"
FNDDS-2708424,173468,1.002,"Salt, table"
FNDDS-2708424,168897,164,"Wild rice, cooked"
FNDDS-2708426,168877,130,"Rice, white, long-grain, regular, raw, enriched"
FNDDS-2708426,169726,25,"Wild rice, raw"
FNDDS-2708426,173647,550,"Beverages, water, tap, drinking"
FNDDS-2708426,173468,7.3,"Salt, table"
FNDDS-2708427,169704,165.75,"Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)"
FNDDS-2708427,173468,1.002,"Salt, table"
FNDDS-2708427,168897,24.6,"Wild rice, cooked"
FNDDS-2708434,173901,32,"Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry"
FNDDS-2708434,173647,240,"Beverages, water, tap, drinking"
FNDDS-2708434,173468,0.4,"Salt, table"
FNDDS-2708436,169655,7,"Sugars, granulated"
FNDDS-2708436,173647,160,"Beverages, water, tap, drinking"
FNDDS-2708436,171660,28,"Cereals, CREAM OF WHEAT, instant, dry"
FNDDS-2708438,170287,135,"Bulgur, cooked"
FNDDS-2708438,173468,0.75,"Salt, table"
FNDDS-2708440,173468,0.75,"Salt, table"
FNDDS-2708440,170287,135,"Bulgur, cooked"
FNDDS-2708441,169700,157,"Couscous, cooked"
FNDDS-2708441,173468,0.75,"Salt, table"
FNDDS-2708442,173647,240,"Beverages, water, tap, drinking"
FNDDS-2708442,173468,0.4,"Salt, table"
FNDDS-2708442,171667,32,"Cereals, whole wheat hot natural cereal, dry"
FNDDS-2708477,173896,100,"Cereals ready-to-eat, wheat germ, toasted, plain"
FNDDS-2708489,173904,100,"Cereals, oats, regular and quick, not fortified, dry"
FNDDS-2708491,171358,100,"Babyfood, cereal, barley, dry fortified"
FNDDS-2708492,171360,100,"Babyfood, cereal, oatmeal, dry fortified"
FNDDS-2708493,170969,100,"Babyfood, cereal, rice, dry fortified"
FNDDS-2708494,170969,95,"Babyfood, cereal, rice, dry fortified"
FNDDS-2708494,173945,5,"Bananas, dehydrated, or banana powder"
FNDDS-2708495,171000,95,"Babyfood, Multigrain whole grain cereal, dry fortified"
FNDDS-2708495,173945,5,"Bananas, dehydrated, or banana powder"
FNDDS-2708496,171000,100,"Babyfood, Multigrain whole grain cereal, dry fortified"
FNDDS-2708497,171360,95,"Babyfood, cereal, oatmeal, dry fortified"
FNDDS-2708497,173945,5,"Bananas, dehydrated, or banana powder"
FNDDS-2708499,169714,12,"Flour, rice, white, unenriched"
FNDDS-2708499,172253,60,"Babyfood, water, bottled, GERBER, without added fluoride"
FNDDS-2708499,170969,3,"Babyfood, cereal, rice, dry fortified"
FNDDS-2708500,173904,12,"Cereals, oats, regular and quick, not fortified, dry"
FNDDS-2708500,171360,3,"Babyfood, cereal, oatmeal, dry fortified"
FNDDS-2708500,172253,60,"Babyfood, water, bottled, GERBER, without added fluoride"
FNDDS-2708501,173904,6,"Cereals, oats, regular and quick, not fortified, dry"
FNDDS-2708501,172253,60,"Babyfood, water, bottled, GERBER, without added fluoride"
FNDDS-2708501,169714,6,"Flour, rice, white, unenriched"
FNDDS-2708501,171000,3,"Babyfood, Multigrain whole grain cereal, dry fortified"
FNDDS-2708547,174298,30,"Refried beans, canned, traditional, reduced sodium"
FNDDS-2708547,173468,0.3,"Salt, table"
FNDDS-2708547,175037,40,"Tortillas, ready-to-bake or -fry, flour, refrigerated"
FNDDS-2708547,173735,30,"Beans, black, mature seeds, cooked, boiled, without salt"
FNDDS-2708570,168067,100,"Restaurant, Latino, tamale, pork"
FNDDS-2708571,168067,100,"Restaurant, Latino, tamale, pork"
FNDDS-2708572,168067,100,"Restaurant, Latino, tamale, pork"
FNDDS-2708573,168067,100,"Restaurant, Latino, tamale, pork"
FNDDS-2708574,167664,100,"Restaurant, Latino, tamale, corn"
FNDDS-2708575,168067,100,"Restaurant, Latino, tamale, pork"
FNDDS-2708608,167662,100,"Restaurant, Latino, pupusas con queso (pupusas, cheese)"
FNDDS-2708609,167661,100,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)"
FNDDS-2708610,167663,100,"Restaurant, Latino, pupusas del cerdo (pupusas, pork)"
FNDDS-2708611,167663,50,"Restaurant, Latino, pupusas del cerdo (pupusas, pork)"
FNDDS-2708611,167661,50,"Restaurant, Latino, pupusas con frijoles (pupusas, bean)"
FNDDS-2708612,170373,100,"Pizza, cheese topping, thin crust, frozen, cooked"
FNDDS-2708613,170317,100,"Pizza, cheese topping, regular crust, frozen, cooked"
FNDDS-2708614,173292,100,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust"
FNDDS-2708615,173292,100,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust"
FNDDS-2708616,173292,100,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust"
FNDDS-2708617,173293,100,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thick crust"
FNDDS-2708618,170773,100,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, stuffed crust"
FNDDS-2708619,170779,50,"School Lunch, pizza, cheese topping, thick crust, whole grain, frozen, cooked"
FNDDS-2708619,170792,50,"School Lunch, pizza, cheese topping, thin crust, whole grain, frozen, cooked"
FNDDS-2708620,170792,100,"School Lunch, pizza, cheese topping, thin crust, whole grain, frozen, cooked"
FNDDS-2708621,170779,100,"School Lunch, pizza, cheese topping, thick crust, whole grain, frozen, cooked"
FNDDS-2708622,171244,41,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2708622,173292,691,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust"
FNDDS-2708623,173293,1060,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thick crust"
FNDDS-2708623,171244,52,"Cheese, mozzarella, low moisture, part-skim"
FNDDS-2708624,170317,1025,"Pizza, cheese topping, regular crust, frozen, cooked"
FNDDS-2708624,170001,71,"Onions, cooked, boiled, drained, without salt"
FNDDS-2708624,170428,71,"Peppers, sweet, green, cooked, boiled, drained, without salt"
FNDDS-2708625,170428,50,"Peppers, sweet, green, cooked, boiled, drained, without salt"
FNDDS-2708625,170001,50,"Onions, cooked, boiled, drained, without salt"
FNDDS-2708625,170317,1428,"Pizza, cheese topping, regular crust, frozen, cooked"
FNDDS-2708626,173292,691,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust"
FNDDS-2708626,170001,56,"Onions, cooked, boiled, drained, without salt"
FNDDS-2708626,170428,56,"Peppers, sweet, green, cooked, boiled, drained, without salt"
FNDDS-2708627,170428,56,"Peppers, sweet, green, cooked, boiled, drained, without salt"
FNDDS-2708627,173292,954,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust"
FNDDS-2708627,170001,56,"Onions, cooked, boiled, drained, without salt"
FNDDS-2708628,170001,66,"Onions, cooked, boiled, drained, without salt"
FNDDS-2708628,173293,1060,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thick crust"
FNDDS-2708628,170428,66,"Peppers, sweet, green, cooked, boiled, drained, without salt"
FNDDS-2708632,173292,691,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust"
FNDDS-2708632,169124,144,"Pineapple, raw"
FNDDS-2708633,173292,954,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, regular crust"
FNDDS-2708633,169124,144,"Pineapple, raw"
FNDDS-2708634,173293,1060,"Fast Food, Pizza Chain, 14"" pizza, cheese topping, thick crust"
FNDDS-2708634,169124,144,"Pineapple, raw"
FNDDS-2708635,170373,1025,"Pizza, cheese topping, thin crust, frozen, cooked"
